FM;Tenants;Prefrences per tenant;Round;Current tenants;Time;F(Ct-1);F(Ct);
WindowsDaaS;6;8;13;6;8690;6.1860262464E11;8.6595145728E11;
WindowsDaaS;6;8;14;7;9205;1.0140753769963362E14;9.577378560520955E13;
WindowsDaaS;6;8;15;8;9533;3.652886289875977E15;8.810984E14;
WindowsDaaS;6;8;16;9;9689;9.596626895666574E15;5.146924248466839E15;
WindowsDaaS;6;8;17;10;9953;4.0533325757451699E17;6.7952928475727872E17;
WindowsDaaS;6;8;18;9;9579;5.4127707684864E15;1.5904679657472004E16;
WindowsDaaS;6;8;19;10;10095;3.0820075136255037E18;7.5721736326143834E17;
WindowsDaaS;6;8;20;9;9704;1.6359634391450826E16;3.2923764212794784E16;
WindowsDaaS;6;8;21;8;9502;4.546850311843431E14;1.4435524564614562E15;
WindowsDaaS;6;8;22;7;9002;5.29901253882E13;8.754487498575E13;
WindowsDaaS;6;8;23;8;9330;4.4809428839175E15;2.77626183912E15;
WindowsDaaS;6;8;24;9;9860;0.0;8.273664000000003E13;
WindowsDaaS;7;3;0;8;9469;0.0;8.297329932515555E12;
WindowsDaaS;7;3;1;7;8503;1.621955925333333E10;1.621955925333333E10;
WindowsDaaS;7;3;2;8;7801;3.9747946807295996E12;6.1830139478016E12;
WindowsDaaS;7;3;3;9;9595;0.0;0.0;
WindowsDaaS;7;3;4;8;9439;0.0;3.8552884562500005E12;
WindowsDaaS;7;3;5;7;8909;2.8350028232064E12;4.5577078880256E12;
WindowsDaaS;7;3;6;6;8222;9.505786752000002E9;1.6635126815999998E10;
WindowsDaaS;7;3;7;7;8284;NaN;NaN;
WindowsDaaS;7;3;8;6;7177;NaN;NaN;
WindowsDaaS;7;3;9;5;7021;0.0;0.0;
WindowsDaaS;7;3;10;4;6849;0.0;0.0;
WindowsDaaS;7;3;11;5;6677;NaN;NaN;
WindowsDaaS;7;3;12;4;6787;1.300992E7;3.1305120000000007E7;
WindowsDaaS;7;3;13;5;6600;8.044524562962961E8;8.044524562962961E8;
WindowsDaaS;7;3;14;4;6600;2630320.0;2630320.0;
WindowsDaaS;7;3;15;5;6990;1.857744E8;5.9447808E8;
WindowsDaaS;7;3;16;4;6725;4692240.0;4692240.0;
WindowsDaaS;7;3;17;5;7349;1.7708544E8;3.5417088E8;
WindowsDaaS;7;3;18;4;6755;0.0;0.0;
WindowsDaaS;7;3;19;3;6725;0.0;0.0;
WindowsDaaS;7;3;20;4;6724;NaN;NaN;
WindowsDaaS;7;3;21;5;7006;NaN;NaN;
WindowsDaaS;7;3;22;6;7333;5.6536228125E8;4.52289825E9;
WindowsDaaS;7;3;23;5;7302;4.43359575E7;4.43359575E7;
WindowsDaaS;7;3;24;4;6724;91800.0;91800.0;
WindowsDaaS;7;4;0;8;9423;5.4539542173312E13;5.4539542173312E13;
WindowsDaaS;7;4;1;7;8674;1.104576608276367E12;2.760560958981514E12;
WindowsDaaS;7;4;2;8;9595;1.050147399902344E10;1.23217294921875E10;
WindowsDaaS;7;4;3;9;9657;4.2778124999999995E9;1.41925341796875E10;
WindowsDaaS;7;4;4;10;10250;1.3954004672025602E13;1.3954004672025602E13;
WindowsDaaS;7;4;5;9;9704;8.19946855728E11;8.19946855728E11;
WindowsDaaS;7;4;6;8;9549;5.916847626375001E11;8.208452103891671E11;
WindowsDaaS;7;4;7;9;8331;NaN;NaN;
WindowsDaaS;7;4;8;8;9548;9.256236872447254E12;1.8187693503756E13;
WindowsDaaS;7;4;9;7;8253;6.513040687104E11;6.629344985088E11;
WindowsDaaS;7;4;10;6;7489;0.0;0.0;
WindowsDaaS;7;5;0;8;9422;3.729875173871616E15;4.3442075554504695E15;
WindowsDaaS;7;5;1;9;9689;3.1722588353778093E17;4.0374203359353939E17;
WindowsDaaS;7;5;2;8;9143;1.8449682646774578E15;2.1866290544325425E15;
WindowsDaaS;7;5;3;7;7567;7.867154747088E13;6.993026441856E13;
WindowsDaaS;7;5;4;8;8488;2.425402224436838E15;4.547629170819072E15;
WindowsDaaS;7;5;5;9;8675;2.88442041237504E17;2.04677957387059168E17;
WindowsDaaS;7;5;6;10;10312;1.5985951535109128E19;1.5985951535109128E19;
WindowsDaaS;7;5;7;9;9767;8.41148172715851E14;8.235017075539799E14;
WindowsDaaS;7;5;8;8;9455;0.0;8.668439026883999E11;
WindowsDaaS;7;5;9;9;9657;3.152994202295948E14;2.6146781189771288E14;
WindowsDaaS;7;5;10;10;10328;2.7877467397641295E15;1.9743236727631008E15;
WindowsDaaS;7;5;11;9;9642;1.2655920979250643E13;8.917047591916464E13;
WindowsDaaS;7;5;12;10;9985;1.0550650710755562E16;6.920940689658972E15;
WindowsDaaS;7;5;13;9;8893;NaN;NaN;
WindowsDaaS;7;5;14;10;10048;1.602657591679447E15;1.1179238448219206E15;
WindowsDaaS;7;5;15;9;9454;NaN;NaN;
WindowsDaaS;7;5;16;8;9642;2.2901869947597144E12;3.0638410560727207E12;
WindowsDaaS;7;5;17;9;9704;1.0879717354416811E14;1.7080338222573153E14;
WindowsDaaS;7;5;18;8;9424;0.0;0.0;
WindowsDaaS;7;5;19;7;8831;3.1712366304234E10;6.675314423223601E10;
WindowsDaaS;7;5;20;8;9329;7.104019558027391E11;7.123817547562062E11;
WindowsDaaS;7;5;21;9;9595;3.115949291008599E13;3.115949291008599E13;
WindowsDaaS;7;5;22;8;8815;NaN;NaN;
WindowsDaaS;7;5;23;7;7645;NaN;NaN;
WindowsDaaS;7;5;24;6;7037;NaN;NaN;
WindowsDaaS;7;6;0;8;9406;3.962846069928347E13;3.00123237323944E14;
WindowsDaaS;7;6;1;7;8909;1.3143825758435557E12;1.2322336648533333E12;
WindowsDaaS;7;6;2;8;9298;2.6911983240396805E11;1.7710785023131204E11;
WindowsDaaS;7;6;3;7;8815;2.9659718015927998E10;1.7117284111199999E10;
WindowsDaaS;7;6;4;6;8565;9.0758137640625E8;3.274894918728125E9;
WindowsDaaS;7;6;5;7;8815;8.450378785587197E11;9.443861458943998E11;
WindowsDaaS;7;6;6;6;8534;1.1961209417142858E8;6.629216255999999E7;
WindowsDaaS;7;6;7;7;8925;1.0923156731611428E9;3.8709493621949625E9;
WindowsDaaS;7;6;8;6;8566;5613084.4672;1.5241830911999997E7;
WindowsDaaS;7;6;9;7;8783;4.684337137886243E9;1.6222812598740237E9;
WindowsDaaS;7;6;10;6;8457;1.1505602880000001E8;3.8278675008E8;
WindowsDaaS;7;6;11;5;8082;2109692.492578125;2568321.2953125;
WindowsDaaS;7;6;12;4;7520;16326.514285714286;27039.600000000002;
WindowsDaaS;7;6;13;5;8128;8015945.142857142;6753503.608163264;
WindowsDaaS;7;6;14;6;8488;7.617047199999999E8;1.3413144053750002E9;
WindowsDaaS;7;6;15;5;8113;4.177619949999999E7;6.14355875E7;
WindowsDaaS;7;6;16;4;7473;5485320.3125;6156992.1875;
WindowsDaaS;7;6;17;3;6803;2576834.6484375;2576834.6484375;
WindowsDaaS;7;6;18;4;6756;2.722016E8;3.2182824959999996E8;
WindowsDaaS;7;6;19;3;6771;637065.0;640406.25;
WindowsDaaS;7;6;20;4;7613;1.2670204174804688E8;1.689360556640625E8;
WindowsDaaS;7;6;21;5;7957;1.8556304765625E10;2.319538095703125E10;
WindowsDaaS;7;6;22;4;7489;9.415816666666666E7;9.792449333333331E7;
WindowsDaaS;7;6;23;5;8051;1.3309083216E10;1.6668071784E10;
WindowsDaaS;7;6;24;6;8628;3.35706437682E11;3.87189249876E11;
WindowsDaaS;7;7;0;8;9423;1.743542763472233E15;1.4670390980739358E15;
WindowsDaaS;7;7;1;9;9579;2.68410728557328928E17;6.642270829365367E17;
WindowsDaaS;7;7;2;8;9408;1.6308812340500787E11;2.0995252668230896E11;
WindowsDaaS;7;7;3;7;8893;1.4310643248000002E10;2.1694040748765007E10;
WindowsDaaS;7;7;4;8;9345;1.0115952E12;7.801426285714288E11;
WindowsDaaS;7;7;5;9;9579;1.950356571428572E14;7.66806857142857E13;
WindowsDaaS;7;7;6;8;9252;5.13090703125E12;2.919254464285714E12;
WindowsDaaS;7;7;7;7;8846;1.151088326690051E9;2.0575703839584668E9;
WindowsDaaS;7;7;8;8;9392;8.557814452311537E11;2.199298469387755E12;
WindowsDaaS;7;7;9;7;8940;2.1889892578125E10;2.6287621372767857E10;
WindowsDaaS;7;7;10;8;9361;2.3052221819196426E13;2.8539532993861598E13;
WindowsDaaS;7;7;11;9;9501;1.3530226650924682E15;3.0095416701507565E15;
WindowsDaaS;7;7;12;8;9190;7.713736589129521E12;7.713736589129521E12;
WindowsDaaS;7;7;13;9;9455;1.2579862482770862E12;9.900490732785503E11;
WindowsDaaS;7;7;14;10;9860;1.3253479134936577E14;1.3211390405206573E14;
WindowsDaaS;7;7;15;9;9454;1.5219062774784006E11;1.62608464392192E11;
WindowsDaaS;7;7;16;8;9236;1.6685032987501715E10;8.73059317295468E9;
WindowsDaaS;7;7;17;7;8909;1.5020375351319878E9;5.24623972310204E9;
WindowsDaaS;7;7;18;6;8534;4.860514061279296E7;1.025386121838553E8;
WindowsDaaS;7;7;19;7;8846;3.670573929378459E10;2.7670599811985065E10;
WindowsDaaS;7;7;20;6;8846;1.1318938104538688E8;1.1022827696508288E8;
WindowsDaaS;7;7;21;7;8768;9.15265849922558E7;1.4913443324963492E8;
WindowsDaaS;7;7;22;8;9190;3.2458757110720253E10;1.653965040972444E10;
WindowsDaaS;7;7;23;9;9392;1.6736241903717572E11;2.1281195449800955E11;
WindowsDaaS;7;7;24;8;9314;3.137040009001647E10;2.2916023596938774E10;
WindowsDaaS;7;8;0;8;9048;3.2829545934711475E15;1.3389105096683118E15;
WindowsDaaS;7;8;1;7;8783;1.9135514483761598E13;4.116629435031739E13;
WindowsDaaS;7;8;2;8;9174;3.995831040034741E14;4.138601083764537E14;
WindowsDaaS;7;8;3;9;9595;3.047751666409912E16;2.8141385234162324E16;
WindowsDaaS;7;8;4;10;9922;7.7143624623842592E16;1.80313291082031264E17;
WindowsDaaS;7;8;5;9;9502;1.5408896628125E15;1.4455520625E15;
WindowsDaaS;7;8;6;8;9127;8.9744401811925E12;7.007705973684002E12;
WindowsDaaS;7;8;7;7;8893;9.743872320000002E10;1.8167808810937497E11;
WindowsDaaS;7;8;8;6;8643;9.572062499999998E10;1.8325999999999997E11;
WindowsDaaS;7;8;9;5;8285;3.536379E8;4.2456960000000006E8;
WindowsDaaS;7;8;10;6;8893;1.2276303046875E11;1.2611681249999997E11;
WindowsDaaS;7;8;11;7;8846;6.582905425347222E12;7.165028007130093E12;
WindowsDaaS;7;8;12;6;8706;3.4321455908289246E10;3.2329882993197266E10;
WindowsDaaS;7;8;13;7;8846;7.071210830357144E12;7.912158592401416E12;
WindowsDaaS;7;8;14;8;9361;6.429743651337295E14;2.0868400844031148E15;
WindowsDaaS;7;8;15;7;8940;2.486273112768199E12;2.486273112768199E12;
WindowsDaaS;7;8;16;8;9252;3.621687647747587E13;6.973653928572292E12;
WindowsDaaS;7;8;17;9;9626;4.539321875000001E14;2.8308382031250005E15;
WindowsDaaS;7;8;18;10;9907;1.84026179595630848E17;1.58468735195490624E17;
WindowsDaaS;7;8;19;9;9533;1.0173241632028502E16;1.084900551316428E16;
WindowsDaaS;7;8;20;10;9907;7.2140085100160486E17;5.928921973818857E17;
WindowsDaaS;7;8;21;9;9439;4.18620435230808E15;4.18620435230808E15;
WindowsDaaS;7;8;22;10;9876;3.8730895306259501E17;2.312405747140424E17;
WindowsDaaS;7;8;23;9;9486;1.250307662538409E15;1.2478129681823238E15;
WindowsDaaS;7;8;24;8;9251;1.5881255958684122E14;3.326054607821474E14;
WindowsDaaS;8;3;0;9;8845;0.0;1.315664044111872E15;
WindowsDaaS;8;3;1;10;8316;1.2573063304445948E16;2.8289392435003392E16;
WindowsDaaS;8;3;2;9;7598;1.003377375E16;1.0702692E16;
WindowsDaaS;8;3;3;8;7551;3.24497296392192E15;3.24497296392192E15;
WindowsDaaS;8;3;4;9;8815;2.874456050950472E17;3.7164684295117197E17;
WindowsDaaS;8;3;5;8;8471;3.2474510917631994E14;2.1649673945087997E14;
WindowsDaaS;8;3;6;7;7365;5.84325E8;1.1269125E9;
WindowsDaaS;8;3;7;8;8331;NaN;NaN;
WindowsDaaS;8;3;8;7;9002;4.0094999999999994E8;2.1384E9;
WindowsDaaS;8;3;9;6;8581;9.26871552E7;1.3516876799999997E8;
WindowsDaaS;8;3;10;5;7177;1.38576384E7;1.38576384E7;
WindowsDaaS;8;3;11;4;7598;39352.32;72253.43999999999;
WindowsDaaS;8;3;12;3;6724;1128.9599999999998;1128.9599999999998;
WindowsDaaS;8;3;13;4;7521;0.0;0.0;
WindowsDaaS;8;3;14;5;7177;NaN;NaN;
WindowsDaaS;8;3;15;6;8612;0.0;6.400450208496094E9;
WindowsDaaS;8;3;16;5;8487;3.04722E7;4.1899275E7;
WindowsDaaS;8;3;17;4;7645;1.66327734375E7;1.411265625E7;
WindowsDaaS;8;3;18;5;7301;3.8024995555555546E8;5.9889368E8;
WindowsDaaS;8;3;19;6;7099;3.004259328E10;4.29179904E10;
WindowsDaaS;8;3;20;5;7130;2.93058E7;2.93058E7;
WindowsDaaS;8;3;21;6;7146;4.42368E8;6.08256E8;
WindowsDaaS;8;3;22;7;7770;8.933203125000002E10;1.1485546875E11;
WindowsDaaS;8;3;23;6;7848;2.5727625E8;3.52836E8;
WindowsDaaS;8;3;24;7;8082;0.0;5.5496145833333336E10;
WindowsDaaS;8;4;0;9;9064;8.3825161875E14;1.8860661421875E15;
WindowsDaaS;8;4;1;10;9532;6.989648080896E16;6.989648080896E16;
WindowsDaaS;8;4;2;9;9330;1.65375E9;1.929375E9;
WindowsDaaS;8;4;3;10;9315;1.854248046875E11;3.296440972222223E11;
WindowsDaaS;8;4;4;9;8627;2.5925925925925933E7;3.8888888888888896E7;
WindowsDaaS;8;4;5;10;10063;1.2029629629629631E10;5.714074074074075E9;
WindowsDaaS;8;4;6;9;8113;0.0;0.0;
WindowsDaaS;8;4;7;8;7536;0.0;0.0;
WindowsDaaS;8;4;8;7;7536;0.0;0.0;
WindowsDaaS;8;4;9;8;7582;NaN;NaN;
WindowsDaaS;8;4;10;9;8815;NaN;NaN;
WindowsDaaS;8;4;11;10;9190;NaN;NaN;
WindowsDaaS;8;4;12;9;8409;NaN;NaN;
WindowsDaaS;8;4;13;10;9985;0.0;0.0;
WindowsDaaS;8;4;14;9;9548;0.0;0.0;
WindowsDaaS;8;4;15;8;7801;NaN;NaN;
WindowsDaaS;8;4;16;7;8503;0.0;3.4808910999107137E9;
WindowsDaaS;8;4;17;6;7364;NaN;NaN;
WindowsDaaS;8;4;18;5;6803;0.0;0.0;
WindowsDaaS;8;4;19;4;6959;0.0;0.0;
WindowsDaaS;8;4;20;3;6724;0.0;0.0;
WindowsDaaS;8;4;21;4;6616;0.0;0.0;
WindowsDaaS;8;4;22;3;6787;0.0;0.0;
WindowsDaaS;8;4;23;4;6896;0.0;0.0;
WindowsDaaS;8;4;24;5;6771;NaN;NaN;
WindowsDaaS;8;5;0;7;9017;0.0;6.7456935E10;
WindowsDaaS;8;5;1;6;8706;0.0;0.0;
WindowsDaaS;8;5;2;7;9049;0.0;0.0;
WindowsDaaS;8;5;3;6;8706;0.0;0.0;
WindowsDaaS;8;5;4;5;8050;2.8588707E9;2.8016932859999996E10;
WindowsDaaS;8;5;5;6;8644;2.7321282793727993E12;1.6211847491069998E12;
WindowsDaaS;8;5;6;5;8144;4.679546255999999E9;1.2219839755199997E10;
WindowsDaaS;8;5;7;6;8846;5.090413786660124E10;5.090413786660124E10;
WindowsDaaS;8;5;8;7;8986;2.4413226172982515E12;4.622622707310299E12;
WindowsDaaS;8;5;9;6;8503;9.843697477151997E9;1.6699129648739994E10;
WindowsDaaS;8;5;10;5;7114;2.02786959375E8;2.02786959375E8;
WindowsDaaS;8;5;11;6;7489;4.46131310625E10;4.866887025E10;
WindowsDaaS;8;5;12;7;7723;8.777696564006092E12;8.777696564006092E12;
WindowsDaaS;8;5;13;6;7380;1.15628591232E10;1.15628591232E10;
WindowsDaaS;8;5;14;5;7130;2.028571775999999E7;2.028571775999999E7;
WindowsDaaS;8;5;15;4;6631;149687.99999999997;149687.99999999997;
WindowsDaaS;8;5;16;3;6537;6682.5;6682.5;
WindowsDaaS;8;5;17;4;6912;4080499.5;4080499.5;
WindowsDaaS;8;5;18;5;7613;6.683858181000001E8;1.2094600518000002E9;
WindowsDaaS;8;5;19;6;8191;6.26722956288E10;1.096765173504E11;
WindowsDaaS;8;5;20;7;8691;0.0;0.0;
WindowsDaaS;8;5;21;6;8597;0.0;0.0;
WindowsDaaS;8;5;22;7;8004;NaN;NaN;
WindowsDaaS;8;5;23;8;9392;0.0;0.0;
WindowsDaaS;8;5;24;9;9673;0.0;0.0;
WindowsDaaS;8;6;0;7;8939;7.64986151475E11;7.64986151475E11;
WindowsDaaS;8;6;1;6;8675;1.9187014844081627E10;1.9187014844081627E10;
WindowsDaaS;8;6;2;5;8176;3.0732799999999993E7;3.0732799999999993E7;
WindowsDaaS;8;6;3;6;8721;1.24852E9;1.3317546666666667E9;
WindowsDaaS;8;6;4;7;9002;2.7262975999999994E11;3.177045469866666E11;
WindowsDaaS;8;6;5;8;9439;1.0534413926399996E13;1.3985906688E13;
WindowsDaaS;8;6;6;9;9767;6.526824679065598E13;8.951073845575681E13;
WindowsDaaS;8;6;7;10;10344;2.2501880763546555E15;2.225306188971888E15;
WindowsDaaS;8;6;8;9;9798;4.586466837528575E13;4.6592678984417266E13;
WindowsDaaS;8;6;9;10;10250;7.041755672841878E15;7.041755672841878E15;
WindowsDaaS;8;6;10;9;9673;1.1326421822983758E14;1.1326421822983758E14;
WindowsDaaS;8;6;11;10;10047;4.834896397422431E15;8.568243378552081E14;
WindowsDaaS;8;6;12;9;9423;0.0;3.6963702101333336E10;
WindowsDaaS;8;6;13;10;10110;8.690874689573998E12;5.906612775294E12;
WindowsDaaS;8;6;14;9;9673;1.7014933920600002E9;1.42942017920625E9;
WindowsDaaS;8;6;15;8;9502;2302070.7380022323;1.1156702243303569E7;
WindowsDaaS;8;6;16;7;8940;3388392.857142857;7633928.571428573;
WindowsDaaS;8;6;17;6;8503;138240.0;157988.57142857142;
WindowsDaaS;8;6;18;5;8081;16402.5;17991.4921875;
WindowsDaaS;8;6;19;6;8550;0.0;0.0;
WindowsDaaS;8;6;20;5;7988;0.0;0.0;
WindowsDaaS;8;6;21;6;7864;NaN;NaN;
WindowsDaaS;8;7;0;9;9376;6.991944564607984E16;8.4754472775341376E16;
WindowsDaaS;8;7;1;8;9236;3.033376478265955E15;2.4342375216892005E15;
WindowsDaaS;8;7;2;7;8893;2.3692595683982227E13;4.582437637443639E13;
WindowsDaaS;8;7;3;6;8597;2.907788710628572E11;3.3381934974E11;
WindowsDaaS;8;7;4;5;8066;7.55748984375E9;7.55748984375E9;
WindowsDaaS;8;7;5;4;7801;9727619.785714287;1.1673143742857143E7;
WindowsDaaS;8;7;6;5;8238;9.287870854591837E8;2.276175E9;
WindowsDaaS;8;7;7;6;8799;5.7122489469375E11;3.916970706471428E11;
WindowsDaaS;8;7;8;7;8924;5.732206875468554E13;6.5459586944469734E13;
WindowsDaaS;8;7;9;8;9252;3.1267997143556855E15;2.4502847048396505E15;
WindowsDaaS;8;7;10;9;9454;3.9683013237551008E16;3.6662384896163264E16;
WindowsDaaS;8;7;11;8;9268;8.375554687499997E13;4.7740661718749984E13;
WindowsDaaS;8;7;12;7;8893;1.5417482142857138E11;1.5417482142857138E11;
WindowsDaaS;8;7;13;6;8597;2.201512793367347E9;7.817995272108842E9;
WindowsDaaS;8;7;14;7;8908;8.490024729381042E11;1.146609113487495E12;
WindowsDaaS;8;7;15;6;9002;6.3593043624E8;4.7516246098200005E8;
WindowsDaaS;8;7;16;7;9018;9.851136021430391E9;1.420650497991214E9;
WindowsDaaS;8;7;17;6;8800;6838974.427321948;2.2265854560599744E7;
WindowsDaaS;8;7;18;7;8940;1.0003409919642857E10;4.891906760253907E9;
WindowsDaaS;8;7;19;8;9673;5.402880077680361E11;1.348161554749348E12;
WindowsDaaS;8;7;20;9;9969;9.530034190759636E13;6.7379013664493555E13;
WindowsDaaS;8;7;21;10;9954;4.226696222255217E15;2.872896061140505E14;
WindowsDaaS;8;7;22;9;9579;4.068792E12;5.474838599999999E13;
WindowsDaaS;8;7;23;8;9470;5.8191074008452E12;4.708212151123801E12;
WindowsDaaS;8;7;24;9;9751;3.7368585389980406E14;5.78557252328033E14;
WindowsDaaS;8;8;0;9;9501;1.1278667606151618E15;4.040754579199511E14;
WindowsDaaS;8;8;1;8;9393;8.098819241982506E12;6.8200583090379016E13;
WindowsDaaS;8;8;2;9;9610;4.1433519907836914E9;6.8171088223362915E10;
WindowsDaaS;8;8;3;8;9377;2.0418366545758933E7;1.7850723589285716E7;
WindowsDaaS;8;8;4;7;9002;1.772900390625E7;3.962109375E7;
WindowsDaaS;8;8;5;8;9283;1.9182038903061226E10;1.0174683464205997E10;
WindowsDaaS;8;8;6;7;8924;7.940861916055484E9;7.940861916055484E9;
WindowsDaaS;8;8;7;6;8690;1.2733059630102036E9;1.2733059630102036E9;
WindowsDaaS;8;8;8;5;8223;4787109.375;5390625.0;
WindowsDaaS;8;8;9;6;8597;1.4061830357142856E9;2.3760602678571434E9;
WindowsDaaS;8;8;10;7;9002;1.7756398743046875E11;1.3525381855055237E11;
WindowsDaaS;8;8;11;8;9501;4.394880978255272E12;3.6461234782562256E12;
WindowsDaaS;8;8;12;7;8893;1.0063800799061587E8;2.723146098569606E8;
WindowsDaaS;8;8;13;8;9361;9.381783310247925E10;8.252494578458823E10;
WindowsDaaS;8;8;14;7;8971;7.02935310405134E9;1.2977267269017859E10;
WindowsDaaS;8;8;15;6;8363;1.426172611069336E9;2.0373894443847656E9;
WindowsDaaS;8;8;16;5;7832;5187290.625;5187290.625;
WindowsDaaS;8;8;17;4;6865;27820.800000000003;27820.800000000003;
WindowsDaaS;8;8;18;3;6927;10758.825;12629.925000000001;
WindowsDaaS;8;8;19;4;7786;8387456.000000003;7074816.0;
WindowsDaaS;8;8;20;3;7068;7526.4000000000015;7526.4000000000015;
WindowsDaaS;8;8;21;4;7785;4664486.4;9455040.000000002;
WindowsDaaS;8;8;22;5;8331;1.2294374400000002E9;9.312264192000002E8;
WindowsDaaS;8;8;23;6;8753;4.507198577777778E10;5.8545396000000015E10;
WindowsDaaS;8;8;24;7;9891;1.554200700660628E12;1.6267352663018975E12;
WindowsDaaS;4;3;0;5;7410;1.285948272E9;1.285948272E9;
WindowsDaaS;4;3;1;6;8378;2.987558784E9;5.975117568E9;
WindowsDaaS;4;3;2;5;7318;1.89734076E8;1.89734076E8;
WindowsDaaS;4;3;3;6;8097;1.6696598688E10;1.6696598688E10;
WindowsDaaS;4;3;4;5;7052;0.0;0.0;
WindowsDaaS;4;3;5;6;7130;0.0;0.0;
WindowsDaaS;4;3;6;7;7287;NaN;NaN;
WindowsDaaS;4;3;7;8;8597;1.638E12;6.552000000000003E12;
WindowsDaaS;4;3;8;9;8862;3.2760000000000016E13;3.2760000000000016E13;
WindowsDaaS;4;3;9;8;7723;3.63285E12;3.63285E12;
WindowsDaaS;4;3;10;7;8737;1.4744888888888896E9;2.211733333333334E9;
WindowsDaaS;4;3;11;6;8394;2.4390512639999998E8;3.5178624E8;
WindowsDaaS;4;3;12;5;8097;0.0;0.0;
WindowsDaaS;4;3;13;6;8737;0.0;1.66725E9;
WindowsDaaS;4;3;14;7;9299;9.88E10;1.9266E11;
WindowsDaaS;4;3;15;8;9610;8.09172E12;6.473376E12;
WindowsDaaS;4;3;16;7;9049;4.33485E10;4.33485E10;
WindowsDaaS;4;3;17;6;8487;4.536E8;1.134E9;
WindowsDaaS;4;3;18;5;7848;8.3025E7;8.3025E7;
WindowsDaaS;4;3;19;4;7723;1620000.0;1716000.0;
WindowsDaaS;4;3;20;3;6849;11583.0;15875.999999999998;
WindowsDaaS;4;3;21;4;7052;9029999.999999998;9223499.999999998;
WindowsDaaS;4;3;22;3;7240;30186.0;41796.0;
WindowsDaaS;4;3;23;4;6959;3260088.0;8150220.0;
WindowsDaaS;4;3;24;3;6927;301860.0;482976.0;
WindowsDaaS;4;4;0;5;7706;7.320159233940971E9;7.320159233940971E9;
WindowsDaaS;4;4;1;6;8082;1.6214571576E12;2.4321857364E12;
WindowsDaaS;4;4;2;7;8363;7.195362890625E12;1.439072578125E13;
WindowsDaaS;4;4;3;8;9345;3.417797373046875E14;1.2152168437500002E14;
WindowsDaaS;4;4;4;9;9611;2.9835E15;5.3040000000000006E14;
WindowsDaaS;4;4;5;8;9471;5.85896923828125E12;9.764948730468748E11;
WindowsDaaS;4;4;6;7;8987;8.42896412037037E7;8.42896412037037E7;
WindowsDaaS;4;4;7;8;9548;2.0545600043402775E10;3.155804166666667E11;
WindowsDaaS;4;4;8;7;8987;4.535590277777779E9;4.535590277777779E9;
WindowsDaaS;4;4;9;8;8503;1.044736E11;7.661397333333333E11;
WindowsDaaS;4;4;10;7;8643;0.0;1.3961472E10;
WindowsDaaS;4;4;11;6;7146;NaN;NaN;
WindowsDaaS;4;4;12;5;6912;3942.3999999999996;3942.3999999999996;
WindowsDaaS;4;4;13;4;6818;3300.0000000000005;6966.666666666667;
WindowsDaaS;4;4;14;3;6568;1045.0;1045.0;
WindowsDaaS;4;4;15;4;7037;0.0;0.0;
WindowsDaaS;4;4;16;3;6771;57000.0;102600.0;
WindowsDaaS;4;4;17;4;7053;3.3868580625E7;4.926339E7;
WindowsDaaS;4;4;18;5;7676;3.763584E8;3.763584E8;
WindowsDaaS;4;4;19;6;7786;1.7940390570666664E10;2.0503303509333332E10;
WindowsDaaS;4;4;20;7;9033;4.223550375E11;4.751494171875E11;
WindowsDaaS;4;4;21;6;8097;2.359044864E9;3.145393152E9;
WindowsDaaS;4;4;22;5;7864;6.2080128E7;6.2080128E7;
WindowsDaaS;4;4;23;4;7567;193440.0;193440.0;
WindowsDaaS;4;4;24;3;7177;2080.0;2080.0;
WindowsDaaS;4;5;0;5;8221;8.079724235491071E9;1.224115627807617E10;
WindowsDaaS;4;5;1;4;7832;6442.734374999999;6442.734374999999;
WindowsDaaS;4;5;2;3;7505;70.125;99.0;
WindowsDaaS;4;5;3;4;7894;19973.102678571424;24494.64285714286;
WindowsDaaS;4;5;4;3;7177;10902.342857142856;14990.721428571425;
WindowsDaaS;4;5;5;4;7723;1439109.2571428572;1439109.2571428572;
WindowsDaaS;4;5;6;3;7005;393023.97750000004;884303.9493750001;
WindowsDaaS;4;5;7;4;7629;9.9424641791475E7;1.4831217304942498E8;
WindowsDaaS;4;5;8;3;8191;347777.71875;427269.76875000005;
WindowsDaaS;4;5;9;4;7708;8.980664031281249E7;7.583671848637499E7;
WindowsDaaS;4;5;10;3;6631;83176.875;83176.875;
WindowsDaaS;4;5;11;4;7458;6.165232920000002E7;9.544693928E7;
WindowsDaaS;4;5;12;5;7036;2.792007306E9;2.792007306E9;
WindowsDaaS;4;5;13;4;6880;4.71338595E7;5.7026151E7;
WindowsDaaS;4;5;14;5;7333;6.268830796799999E9;7.12367136E9;
WindowsDaaS;4;5;15;4;6663;479062.5;479062.5;
WindowsDaaS;4;5;16;5;6974;6825000.0;6825000.0;
WindowsDaaS;4;5;17;6;7443;5.6503125E7;5.6503125E7;
WindowsDaaS;4;5;18;5;7067;229687.5;229687.5;
WindowsDaaS;4;5;19;6;8019;4.75453125E7;6.11296875E7;
WindowsDaaS;4;5;20;5;7209;NaN;NaN;
WindowsDaaS;4;6;0;3;7223;1.3261248E7;1.44144E7;
WindowsDaaS;4;6;1;4;7677;2.0552070000000002E9;2.82497544E9;
